s,Pa,Pa,Pa,C,C,C,kg/m3,kg/m3,kg/m3
Time,"Pres 1","Pres 2","Pres 3","Temp 1","Temp 2","Temp 3","Dens 1","Dens 2","Dens 3"
 4.9987704E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4537452E+001, 5.4536711E+001, 5.4522313E+001, 1.5952472E+000, 1.5952508E+000, 1.5953209E+000
 5.0043044E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4537343E+001, 5.4536386E+001, 5.4522668E+001, 1.5952477E+000, 1.5952524E+000, 1.5953191E+000
 5.0106290E+002, 4.9841068E+004, 4.9841069E+004, 4.9841069E+004, 5.4537270E+001, 5.4536048E+001, 5.4523020E+001, 1.5952481E+000, 1.5952540E+000, 1.5953174E+000
 5.0161629E+002, 4.9841068E+004, 4.9841068E+004, 4.9841068E+004, 5.4537230E+001, 5.4535697E+001, 5.4523374E+001, 1.5952482E+000, 1.5952557E+000, 1.5953157E+000
 5.0224875E+002, 4.9841068E+004, 4.9841068E+004, 4.9841068E+004, 5.4537218E+001, 5.4535333E+001, 5.4523730E+001, 1.5952483E+000, 1.5952575E+000, 1.5953140E+000
 5.0280215E+002, 4.9841068E+004, 4.9841068E+004, 4.9841068E+004, 5.4537227E+001, 5.4534957E+001, 5.4524093E+001, 1.5952483E+000, 1.5952593E+000, 1.5953122E+000
 5.0343460E+002, 4.9841067E+004, 4.9841067E+004, 4.9841067E+004, 5.4537260E+001, 5.4534568E+001, 5.4524464E+001, 1.5952481E+000, 1.5952612E+000, 1.5953104E+000
 5.0406706E+002, 4.9841067E+004, 4.9841067E+004, 4.9841067E+004, 5.4537323E+001, 5.4534142E+001, 5.4524872E+001, 1.5952478E+000, 1.5952633E+000, 1.5953084E+000
 5.0462046E+002, 4.9841067E+004, 4.9841067E+004, 4.9841067E+004, 5.4537400E+001, 5.4533735E+001, 5.4525269E+001, 1.5952474E+000, 1.5952652E+000, 1.5953065E+000
 5.0525291E+002, 4.9841067E+004, 4.9841067E+004, 4.9841067E+004, 5.4537494E+001, 5.4533323E+001, 5.4525680E+001, 1.5952469E+000, 1.5952673E+000, 1.5953045E+000
 5.0580631E+002, 4.9841066E+004, 4.9841066E+004, 4.9841066E+004, 5.4537611E+001, 5.4532908E+001, 5.4526108E+001, 1.5952464E+000, 1.5952693E+000, 1.5953024E+000
 5.0643877E+002, 4.9841066E+004, 4.9841066E+004, 4.9841066E+004, 5.4537755E+001, 5.4532491E+001, 5.4526553E+001, 1.5952457E+000, 1.5952713E+000, 1.5953002E+000
 5.0707122E+002, 4.9841066E+004, 4.9841066E+004, 4.9841066E+004, 5.4537931E+001, 5.4532045E+001, 5.4527049E+001, 1.5952448E+000, 1.5952735E+000, 1.5952978E+000
 5.0762462E+002, 4.9841066E+004, 4.9841066E+004, 4.9841066E+004, 5.4538112E+001, 5.4531626E+001, 5.4527532E+001, 1.5952439E+000, 1.5952755E+000, 1.5952954E+000
 5.0825708E+002, 4.9841065E+004, 4.9841065E+004, 4.9841065E+004, 5.4538306E+001, 5.4531207E+001, 5.4528036E+001, 1.5952430E+000, 1.5952775E+000, 1.5952930E+000
 5.0881048E+002, 4.9841065E+004, 4.9841065E+004, 4.9841065E+004, 5.4538512E+001, 5.4530790E+001, 5.4528562E+001, 1.5952420E+000, 1.5952796E+000, 1.5952904E+000
 5.0944293E+002, 4.9841065E+004, 4.9841065E+004, 4.9841065E+004, 5.4538729E+001, 5.4530376E+001, 5.4529105E+001, 1.5952409E+000, 1.5952816E+000, 1.5952878E+000
 5.1007539E+002, 4.9841065E+004, 4.9841065E+004, 4.9841065E+004, 5.4538971E+001, 5.4529940E+001, 5.4529703E+001, 1.5952397E+000, 1.5952837E+000, 1.5952849E+000
 5.1062879E+002, 4.9841064E+004, 4.9841064E+004, 4.9841064E+004, 5.4539204E+001, 5.4529540E+001, 5.4530276E+001, 1.5952386E+000, 1.5952856E+000, 1.5952821E+000
 5.1126124E+002, 4.9841064E+004, 4.9841064E+004, 4.9841064E+004, 5.4539441E+001, 5.4529150E+001, 5.4530861E+001, 1.5952374E+000, 1.5952875E+000, 1.5952792E+000
 5.1181464E+002, 4.9841064E+004, 4.9841064E+004, 4.9841064E+004, 5.4539680E+001, 5.4528770E+001, 5.4531453E+001, 1.5952363E+000, 1.5952894E+000, 1.5952763E+000
 5.1244709E+002, 4.9841064E+004, 4.9841064E+004, 4.9841064E+004, 5.4539923E+001, 5.4528400E+001, 5.4532053E+001, 1.5952351E+000, 1.5952912E+000, 1.5952734E+000
 5.1300049E+002, 4.9841064E+004, 4.9841064E+004, 4.9841064E+004, 5.4540157E+001, 5.4528041E+001, 5.4532659E+001, 1.5952339E+000, 1.5952929E+000, 1.5952705E+000
 5.1363295E+002, 4.9841063E+004, 4.9841063E+004, 4.9841063E+004, 5.4540375E+001, 5.4527691E+001, 5.4533269E+001, 1.5952329E+000, 1.5952946E+000, 1.5952675E+000
 5.1426540E+002, 4.9841063E+004, 4.9841063E+004, 4.9841063E+004, 5.4540578E+001, 5.4527327E+001, 5.4533928E+001, 1.5952319E+000, 1.5952964E+000, 1.5952643E+000
 5.1481880E+002, 4.9841063E+004, 4.9841063E+004, 4.9841063E+004, 5.4540752E+001, 5.4526992E+001, 5.4534549E+001, 1.5952310E+000, 1.5952980E+000, 1.5952612E+000
 5.1545126E+002, 4.9841063E+004, 4.9841063E+004, 4.9841063E+004, 5.4540918E+001, 5.4526663E+001, 5.4535172E+001, 1.5952302E+000, 1.5952996E+000, 1.5952582E+000
 5.1600466E+002, 4.9841063E+004, 4.9841063E+004, 4.9841063E+004, 5.4541074E+001, 5.4526340E+001, 5.4535793E+001, 1.5952295E+000, 1.5953012E+000, 1.5952552E+000
 5.1663711E+002, 4.9841063E+004, 4.9841063E+004, 4.9841062E+004, 5.4541219E+001, 5.4526016E+001, 5.4536410E+001, 1.5952288E+000, 1.5953028E+000, 1.5952522E+000
 5.1726957E+002, 4.9841062E+004, 4.9841062E+004, 4.9841062E+004, 5.4541361E+001, 5.4525671E+001, 5.4537060E+001, 1.5952281E+000, 1.5953045E+000, 1.5952490E+000
 5.1782297E+002, 4.9841062E+004, 4.9841062E+004, 4.9841062E+004, 5.4541471E+001, 5.4525349E+001, 5.4537660E+001, 1.5952275E+000, 1.5953060E+000, 1.5952461E+000
 5.1845542E+002, 4.9841062E+004, 4.9841062E+004, 4.9841062E+004, 5.4541557E+001, 5.4525034E+001, 5.4538253E+001, 1.5952271E+000, 1.5953076E+000, 1.5952432E+000
 5.1900882E+002, 4.9841062E+004, 4.9841062E+004, 4.9841062E+004, 5.4541624E+001, 5.4524726E+001, 5.4538836E+001, 1.5952268E+000, 1.5953091E+000, 1.5952404E+000
 5.1964128E+002, 4.9841062E+004, 4.9841062E+004, 4.9841062E+004, 5.4541677E+001, 5.4524425E+001, 5.4539410E+001, 1.5952265E+000, 1.5953105E+000, 1.5952376E+000
 5.2027373E+002, 4.9841062E+004, 4.9841062E+004, 4.9841062E+004, 5.4541721E+001, 5.4524113E+001, 5.4540013E+001, 1.5952263E+000, 1.5953120E+000, 1.5952346E+000
 5.2082713E+002, 4.9841062E+004, 4.9841061E+004, 4.9841061E+004, 5.4541753E+001, 5.4523827E+001, 5.4540570E+001, 1.5952262E+000, 1.5953134E+000, 1.5952319E+000
 5.2145959E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4541775E+001, 5.4523551E+001, 5.4541116E+001, 1.5952260E+000, 1.5953148E+000, 1.5952293E+000
 5.2201298E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4541789E+001, 5.4523285E+001, 5.4541651E+001, 1.5952260E+000, 1.5953161E+000, 1.5952267E+000
 5.2264544E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4541791E+001, 5.4523030E+001, 5.4542173E+001, 1.5952260E+000, 1.5953173E+000, 1.5952241E+000
 5.2327790E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4541772E+001, 5.4522770E+001, 5.4542712E+001, 1.5952261E+000, 1.5953186E+000, 1.5952215E+000
 5.2383129E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4541733E+001, 5.4522538E+001, 5.4543202E+001, 1.5952262E+000, 1.5953197E+000, 1.5952191E+000
 5.2446375E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4541669E+001, 5.4522317E+001, 5.4543672E+001, 1.5952266E+000, 1.5953208E+000, 1.5952168E+000
 5.2501715E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4541577E+001, 5.4522106E+001, 5.4544121E+001, 1.5952270E+000, 1.5953218E+000, 1.5952146E+000
 5.2564960E+002, 4.9841061E+004, 4.9841060E+004, 4.9841060E+004, 5.4541454E+001, 5.4521905E+001, 5.4544541E+001, 1.5952276E+000, 1.5953228E+000, 1.5952126E+000
 5.2620300E+002, 4.9841061E+004, 4.9841060E+004, 4.9841060E+004, 5.4541300E+001, 5.4521714E+001, 5.4544932E+001, 1.5952284E+000, 1.5953237E+000, 1.5952107E+000
 5.2683546E+002, 4.9841060E+004, 4.9841060E+004, 4.9841060E+004, 5.4541111E+001, 5.4521531E+001, 5.4545292E+001, 1.5952293E+000, 1.5953246E+000, 1.5952089E+000
 5.2746791E+002, 4.9841060E+004, 4.9841060E+004, 4.9841060E+004, 5.4540873E+001, 5.4521344E+001, 5.4545644E+001, 1.5952304E+000, 1.5953255E+000, 1.5952072E+000
 5.2802131E+002, 4.9841060E+004, 4.9841060E+004, 4.9841060E+004, 5.4540618E+001, 5.4521175E+001, 5.4545945E+001, 1.5952317E+000, 1.5953263E+000, 1.5952057E+000
 5.2865377E+002, 4.9841060E+004, 4.9841060E+004, 4.9841060E+004, 5.4540344E+001, 5.4521013E+001, 5.4546215E+001, 1.5952330E+000, 1.5953271E+000, 1.5952044E+000
 5.2920717E+002, 4.9841060E+004, 4.9841060E+004, 4.9841060E+004, 5.4540051E+001, 5.4520858E+001, 5.4546459E+001, 1.5952344E+000, 1.5953279E+000, 1.5952032E+000
 5.2983962E+002, 4.9841060E+004, 4.9841060E+004, 4.9841060E+004, 5.4539740E+001, 5.4520711E+001, 5.4546677E+001, 1.5952359E+000, 1.5953286E+000, 1.5952022E+000
 5.3047208E+002, 4.9841060E+004, 4.9841060E+004, 4.9841060E+004, 5.4539389E+001, 5.4520566E+001, 5.4546884E+001, 1.5952376E+000, 1.5953293E+000, 1.5952012E+000
 5.3102548E+002, 4.9841060E+004, 4.9841060E+004, 4.9841060E+004, 5.4539042E+001, 5.4520446E+001, 5.4547055E+001, 1.5952393E+000, 1.5953299E+000, 1.5952003E+000
 5.3165793E+002, 4.9841060E+004, 4.9841060E+004, 4.9841060E+004, 5.4538678E+001, 5.4520342E+001, 5.4547203E+001, 1.5952411E+000, 1.5953304E+000, 1.5951996E+000
 5.3221133E+002, 4.9841060E+004, 4.9841059E+004, 4.9841059E+004, 5.4538300E+001, 5.4520252E+001, 5.4547330E+001, 1.5952429E+000, 1.5953308E+000, 1.5951990E+000
 5.3284379E+002, 4.9841060E+004, 4.9841059E+004, 4.9841059E+004, 5.4537906E+001, 5.4520175E+001, 5.4547441E+001, 1.5952449E+000, 1.5953312E+000, 1.5951984E+000
 5.3347624E+002, 4.9841060E+004, 4.9841059E+004, 4.9841059E+004, 5.4537473E+001, 5.4520109E+001, 5.4547542E+001, 1.5952470E+000, 1.5953315E+000, 1.5951980E+000
 5.3402964E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4537054E+001, 5.4520061E+001, 5.4547624E+001, 1.5952490E+000, 1.5953317E+000, 1.5951976E+000
 5.3466210E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4536628E+001, 5.4520024E+001, 5.4547695E+001, 1.5952511E+000, 1.5953319E+000, 1.5951972E+000
 5.3521549E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4536196E+001, 5.4519997E+001, 5.4547757E+001, 1.5952532E+000, 1.5953320E+000, 1.5951969E+000
 5.3584795E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4535761E+001, 5.4519979E+001, 5.4547812E+001, 1.5952553E+000, 1.5953321E+000, 1.5951966E+000
 5.3640135E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4535329E+001, 5.4519968E+001, 5.4547862E+001, 1.5952574E+000, 1.5953322E+000, 1.5951964E+000
 5.3703380E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4534905E+001, 5.4519963E+001, 5.4547909E+001, 1.5952595E+000, 1.5953322E+000, 1.5951962E+000
 5.3766626E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4534463E+001, 5.4519965E+001, 5.4547956E+001, 1.5952616E+000, 1.5953322E+000, 1.5951959E+000
 5.3821966E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4534058E+001, 5.4519971E+001, 5.4548002E+001, 1.5952636E+000, 1.5953322E+000, 1.5951957E+000
 5.3885211E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4533665E+001, 5.4519983E+001, 5.4548056E+001, 1.5952655E+000, 1.5953321E+000, 1.5951954E+000
 5.3940551E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4533285E+001, 5.4520001E+001, 5.4548118E+001, 1.5952674E+000, 1.5953320E+000, 1.5951951E+000
 5.4003797E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4532921E+001, 5.4520024E+001, 5.4548189E+001, 1.5952691E+000, 1.5953319E+000, 1.5951948E+000
 5.4067042E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4532553E+001, 5.4520057E+001, 5.4548273E+001, 1.5952709E+000, 1.5953318E+000, 1.5951944E+000
 5.4122382E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4532229E+001, 5.4520096E+001, 5.4548362E+001, 1.5952725E+000, 1.5953316E+000, 1.5951940E+000
 5.4185628E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4531926E+001, 5.4520145E+001, 5.4548459E+001, 1.5952740E+000, 1.5953313E+000, 1.5951935E+000
 5.4240968E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4531644E+001, 5.4520204E+001, 5.4548564E+001, 1.5952753E+000, 1.5953310E+000, 1.5951930E+000
 5.4304213E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4531386E+001, 5.4520271E+001, 5.4548677E+001, 1.5952766E+000, 1.5953307E+000, 1.5951924E+000
 5.4367459E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4531136E+001, 5.4520354E+001, 5.4548808E+001, 1.5952778E+000, 1.5953303E+000, 1.5951918E+000
 5.4422799E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530926E+001, 5.4520440E+001, 5.4548938E+001, 1.5952788E+000, 1.5953299E+000, 1.5951911E+000
 5.4486044E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530741E+001, 5.4520533E+001, 5.4549077E+001, 1.5952797E+000, 1.5953294E+000, 1.5951905E+000
 5.4541384E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530580E+001, 5.4520634E+001, 5.4549222E+001, 1.5952805E+000, 1.5953289E+000, 1.5951898E+000
 5.4604629E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530444E+001, 5.4520741E+001, 5.4549374E+001, 1.5952812E+000, 1.5953284E+000, 1.5951890E+000
 5.4667875E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530325E+001, 5.4520863E+001, 5.4549541E+001, 1.5952818E+000, 1.5953278E+000, 1.5951882E+000
 5.4723215E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530238E+001, 5.4520982E+001, 5.4549705E+001, 1.5952822E+000, 1.5953272E+000, 1.5951874E+000
 5.4786460E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530173E+001, 5.4521108E+001, 5.4549877E+001, 1.5952825E+000, 1.5953266E+000, 1.5951866E+000
 5.4841800E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530125E+001, 5.4521239E+001, 5.4550056E+001, 1.5952827E+000, 1.5953260E+000, 1.5951857E+000
 5.4905046E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530088E+001, 5.4521372E+001, 5.4550242E+001, 1.5952829E+000, 1.5953253E+000, 1.5951848E+000
 5.4960386E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530060E+001, 5.4521507E+001, 5.4550434E+001, 1.5952831E+000, 1.5953247E+000, 1.5951839E+000
 5.5023631E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530041E+001, 5.4521643E+001, 5.4550632E+001, 1.5952831E+000, 1.5953240E+000, 1.5951829E+000
 5.5086877E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530029E+001, 5.4521789E+001, 5.4550847E+001, 1.5952832E+000, 1.5953233E+000, 1.5951819E+000
 5.5142217E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530023E+001, 5.4521929E+001, 5.4551054E+001, 1.5952832E+000, 1.5953226E+000, 1.5951809E+000
 5.5205462E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530021E+001, 5.4522070E+001, 5.4551263E+001, 1.5952832E+000, 1.5953219E+000, 1.5951798E+000
 5.5260802E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530022E+001, 5.4522214E+001, 5.4551474E+001, 1.5952832E+000, 1.5953212E+000, 1.5951788E+000
 5.5324048E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530027E+001, 5.4522360E+001, 5.4551685E+001, 1.5952832E+000, 1.5953205E+000, 1.5951778E+000
 5.5387293E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530035E+001, 5.4522519E+001, 5.4551909E+001, 1.5952832E+000, 1.5953198E+000, 1.5951767E+000
 5.5442633E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530045E+001, 5.4522669E+001, 5.4552117E+001, 1.5952831E+000, 1.5953190E+000, 1.5951757E+000
 5.5505879E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530056E+001, 5.4522821E+001, 5.4552321E+001, 1.5952831E+000, 1.5953183E+000, 1.5951747E+000
 5.5561218E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530064E+001, 5.4522975E+001, 5.4552522E+001, 1.5952830E+000, 1.5953175E+000, 1.5951737E+000
 5.5624464E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4530069E+001, 5.4523130E+001, 5.4552718E+001, 1.5952830E+000, 1.5953168E+000, 1.5951728E+000
 5.5687710E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4530069E+001, 5.4523296E+001, 5.4552919E+001, 1.5952830E+000, 1.5953160E+000, 1.5951718E+000
 5.5743049E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4530063E+001, 5.4523453E+001, 5.4553095E+001, 1.5952830E+000, 1.5953152E+000, 1.5951709E+000
 5.5806295E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4530049E+001, 5.4523611E+001, 5.4553258E+001, 1.5952831E+000, 1.5953144E+000, 1.5951701E+000
 5.5861635E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4530025E+001, 5.4523769E+001, 5.4553408E+001, 1.5952832E+000, 1.5953137E+000, 1.5951694E+000
 5.5924880E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4529988E+001, 5.4523927E+001, 5.4553547E+001, 1.5952834E+000, 1.5953129E+000, 1.5951687E+000
 5.5980220E+002, 4.9841059E+004, 4.9841059E+004, 4.9841059E+004, 5.4529932E+001, 5.4524084E+001, 5.4553675E+001, 1.5952837E+000, 1.5953121E+000, 1.5951681E+000
 5.6043466E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4529856E+001, 5.4524241E+001, 5.4553792E+001, 1.5952840E+000, 1.5953114E+000, 1.5951675E+000
 5.6106711E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4529754E+001, 5.4524407E+001, 5.4553910E+001, 1.5952845E+000, 1.5953106E+000, 1.5951669E+000
 5.6162051E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4529640E+001, 5.4524562E+001, 5.4554016E+001, 1.5952851E+000, 1.5953098E+000, 1.5951664E+000
 5.6225297E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4529513E+001, 5.4524715E+001, 5.4554115E+001, 1.5952857E+000, 1.5953091E+000, 1.5951659E+000
 5.6280637E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4529375E+001, 5.4524866E+001, 5.4554210E+001, 1.5952864E+000, 1.5953083E+000, 1.5951655E+000
 5.6343882E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4529222E+001, 5.4525016E+001, 5.4554299E+001, 1.5952871E+000, 1.5953076E+000, 1.5951651E+000
 5.6407128E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4529044E+001, 5.4525174E+001, 5.4554389E+001, 1.5952880E+000, 1.5953068E+000, 1.5951646E+000
 5.6462468E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4528870E+001, 5.4525316E+001, 5.4554469E+001, 1.5952888E+000, 1.5953061E+000, 1.5951642E+000
 5.6525713E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4528690E+001, 5.4525452E+001, 5.4554545E+001, 1.5952897E+000, 1.5953055E+000, 1.5951639E+000
 5.6581053E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4528501E+001, 5.4525584E+001, 5.4554617E+001, 1.5952906E+000, 1.5953048E+000, 1.5951635E+000
 5.6644299E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4528304E+001, 5.4525710E+001, 5.4554685E+001, 1.5952916E+000, 1.5953042E+000, 1.5951632E+000
 5.6707544E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4528083E+001, 5.4525842E+001, 5.4554751E+001, 1.5952927E+000, 1.5953036E+000, 1.5951629E+000
 5.6762884E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4527862E+001, 5.4525962E+001, 5.4554808E+001, 1.5952938E+000, 1.5953030E+000, 1.5951626E+000
 5.6826130E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4527619E+001, 5.4526081E+001, 5.4554860E+001, 1.5952949E+000, 1.5953024E+000, 1.5951623E+000
 5.6881469E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4527353E+001, 5.4526199E+001, 5.4554909E+001, 1.5952962E+000, 1.5953018E+000, 1.5951621E+000
 5.6944715E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4527066E+001, 5.4526316E+001, 5.4554955E+001, 1.5952976E+000, 1.5953013E+000, 1.5951619E+000
 5.7000055E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4526760E+001, 5.4526433E+001, 5.4554998E+001, 1.5952991E+000, 1.5953007E+000, 1.5951617E+000
 5.7063300E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4526437E+001, 5.4526550E+001, 5.4555040E+001, 1.5953007E+000, 1.5953001E+000, 1.5951614E+000
 5.7126546E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4526081E+001, 5.4526676E+001, 5.4555084E+001, 1.5953024E+000, 1.5952995E+000, 1.5951612E+000
 5.7181886E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4525740E+001, 5.4526795E+001, 5.4555124E+001, 1.5953041E+000, 1.5952989E+000, 1.5951610E+000
 5.7245131E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4525396E+001, 5.4526916E+001, 5.4555164E+001, 1.5953058E+000, 1.5952984E+000, 1.5951608E+000
 5.7300471E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4525050E+001, 5.4527038E+001, 5.4555204E+001, 1.5953074E+000, 1.5952978E+000, 1.5951607E+000
 5.7363717E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4524705E+001, 5.4527162E+001, 5.4555244E+001, 1.5953091E+000, 1.5952972E+000, 1.5951605E+000
 5.7426962E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4524340E+001, 5.4527297E+001, 5.4555288E+001, 1.5953109E+000, 1.5952965E+000, 1.5951602E+000
 5.7482302E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4524001E+001, 5.4527425E+001, 5.4555330E+001, 1.5953125E+000, 1.5952959E+000, 1.5951600E+000
 5.7545548E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4523672E+001, 5.4527554E+001, 5.4555373E+001, 1.5953142E+000, 1.5952953E+000, 1.5951598E+000
 5.7600888E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4523363E+001, 5.4527682E+001, 5.4555416E+001, 1.5953157E+000, 1.5952946E+000, 1.5951596E+000
 5.7664133E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4523080E+001, 5.4527811E+001, 5.4555461E+001, 1.5953170E+000, 1.5952940E+000, 1.5951594E+000
 5.7727379E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4522805E+001, 5.4527948E+001, 5.4555509E+001, 1.5953184E+000, 1.5952933E+000, 1.5951592E+000
 5.7782719E+002, 4.9841059E+004, 4.9841058E+004, 4.9841059E+004, 5.4522572E+001, 5.4528078E+001, 5.4555555E+001, 1.5953195E+000, 1.5952927E+000, 1.5951589E+000
 5.7845964E+002, 4.9841059E+004, 4.9841058E+004, 4.9841058E+004, 5.4522362E+001, 5.4528209E+001, 5.4555600E+001, 1.5953205E+000, 1.5952921E+000, 1.5951587E+000
 5.7901304E+002, 4.9841059E+004, 4.9841058E+004, 4.9841058E+004, 5.4522174E+001, 5.4528341E+001, 5.4555645E+001, 1.5953214E+000, 1.5952914E+000, 1.5951585E+000
 5.7964550E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4522009E+001, 5.4528474E+001, 5.4555689E+001, 1.5953222E+000, 1.5952908E+000, 1.5951583E+000
 5.8027795E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521856E+001, 5.4528619E+001, 5.4555735E+001, 1.5953230E+000, 1.5952901E+000, 1.5951581E+000
 5.8083135E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521734E+001, 5.4528756E+001, 5.4555778E+001, 1.5953236E+000, 1.5952894E+000, 1.5951579E+000
 5.8146380E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521633E+001, 5.4528898E+001, 5.4555820E+001, 1.5953241E+000, 1.5952887E+000, 1.5951576E+000
 5.8201720E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521551E+001, 5.4529050E+001, 5.4555860E+001, 1.5953245E+000, 1.5952880E+000, 1.5951575E+000
 5.8264966E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4521490E+001, 5.4529213E+001, 5.4555901E+001, 1.5953248E+000, 1.5952872E+000, 1.5951573E+000
