s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
 4.6983539E+002, 0.0000000E+000,-5.1533367E-009, 0.0000000E+000, 1.3140448E-009, 0.0000000E+000,-1.5475103E-009, 0.0000000E+000,-5.4443040E-009,-5.3868022E-009, 0.0000000E+000, 0.0000000E+000, 4.9841190E+004
 4.7046786E+002, 0.0000000E+000,-4.6640088E-009, 0.0000000E+000, 7.9308453E-010, 0.0000000E+000,-1.5602133E-009, 0.0000000E+000,-5.4912531E-009,-5.4311376E-009, 0.0000000E+000, 0.0000000E+000, 4.9841190E+004
 4.7102127E+002, 0.0000000E+000,-4.1988752E-009, 0.0000000E+000, 3.2010755E-010, 0.0000000E+000,-1.5637013E-009, 0.0000000E+000,-5.5066346E-009,-5.4424690E-009, 0.0000000E+000, 0.0000000E+000, 4.9841190E+004
 4.7165372E+002, 0.0000000E+000,-3.7425611E-009, 0.0000000E+000,-1.2713388E-010, 0.0000000E+000,-1.5596299E-009, 0.0000000E+000,-5.4926228E-009,-5.4293249E-009, 0.0000000E+000, 0.0000000E+000, 4.9841190E+004
 4.7220712E+002, 0.0000000E+000,-3.2883875E-009, 0.0000000E+000,-5.5655071E-010, 0.0000000E+000,-1.5492627E-009, 0.0000000E+000,-5.4562028E-009,-5.3942010E-009, 0.0000000E+000, 0.0000000E+000, 4.9841189E+004
 4.7283957E+002, 0.0000000E+000,-2.8296115E-009, 0.0000000E+000,-9.7666063E-010, 0.0000000E+000,-1.5340218E-009, 0.0000000E+000,-5.4047320E-009,-5.3402939E-009, 0.0000000E+000, 0.0000000E+000, 4.9841189E+004
 4.7347202E+002, 0.0000000E+000,-2.3504692E-009, 0.0000000E+000,-1.4059911E-009, 0.0000000E+000,-1.5139417E-009, 0.0000000E+000,-5.3349852E-009,-5.2704021E-009, 0.0000000E+000, 0.0000000E+000, 4.9841189E+004
 4.7402542E+002, 0.0000000E+000,-1.9034807E-009, 0.0000000E+000,-1.7933212E-009, 0.0000000E+000,-1.4902289E-009, 0.0000000E+000,-5.2538434E-009,-5.1870308E-009, 0.0000000E+000, 0.0000000E+000, 4.9841189E+004
 4.7465787E+002, 0.0000000E+000,-1.4724224E-009, 0.0000000E+000,-2.1558981E-009, 0.0000000E+000,-1.4622631E-009, 0.0000000E+000,-5.1550244E-009,-5.0905836E-009, 0.0000000E+000, 0.0000000E+000, 4.9841189E+004
 4.7521127E+002, 0.0000000E+000,-1.0499479E-009, 0.0000000E+000,-2.5011654E-009, 0.0000000E+000,-1.4307742E-009, 0.0000000E+000,-5.0436951E-009,-4.9818875E-009, 0.0000000E+000, 0.0000000E+000, 4.9841189E+004
 4.7584372E+002, 0.0000000E+000,-6.2943725E-010, 0.0000000E+000,-2.8392717E-009, 0.0000000E+000,-1.3979053E-009, 0.0000000E+000,-4.9292089E-009,-4.8666143E-009, 0.0000000E+000, 0.0000000E+000, 4.9841189E+004
 4.7647620E+002, 0.0000000E+000,-1.9584590E-010, 0.0000000E+000,-3.1879770E-009, 0.0000000E+000,-1.3636985E-009, 0.0000000E+000,-4.8084629E-009,-4.7475214E-009, 0.0000000E+000, 0.0000000E+000, 4.9841188E+004
 4.7702957E+002, 0.0000000E+000, 2.0469671E-010, 0.0000000E+000,-3.5126713E-009, 0.0000000E+000,-1.3334417E-009, 0.0000000E+000,-4.7024986E-009,-4.6414162E-009, 0.0000000E+000, 0.0000000E+000, 4.9841188E+004
 4.7766205E+002, 0.0000000E+000, 5.8885852E-010, 0.0000000E+000,-3.8274626E-009, 0.0000000E+000,-1.3052044E-009, 0.0000000E+000,-4.6016273E-009,-4.5438084E-009, 0.0000000E+000, 0.0000000E+000, 4.9841188E+004
 4.7821545E+002, 0.0000000E+000, 9.6528872E-010, 0.0000000E+000,-4.1374643E-009, 0.0000000E+000,-1.2781690E-009, 0.0000000E+000,-4.5052095E-009,-4.4503446E-009, 0.0000000E+000, 0.0000000E+000, 4.9841188E+004
 4.7884790E+002, 0.0000000E+000, 1.3407340E-009, 0.0000000E+000,-4.4488064E-009, 0.0000000E+000,-1.2526386E-009, 0.0000000E+000,-4.4159262E-009,-4.3607110E-009, 0.0000000E+000, 0.0000000E+000, 4.9841188E+004
 4.7940131E+002, 0.0000000E+000, 1.7089151E-009, 0.0000000E+000,-4.7582100E-009, 0.0000000E+000,-1.2292306E-009, 0.0000000E+000,-4.3338139E-009,-4.2785255E-009, 0.0000000E+000, 0.0000000E+000, 4.9841188E+004
 4.8003375E+002, 0.0000000E+000, 2.0635358E-009, 0.0000000E+000,-5.0629279E-009, 0.0000000E+000,-1.2088792E-009, 0.0000000E+000,-4.2605656E-009,-4.2082713E-009, 0.0000000E+000, 0.0000000E+000, 4.9841188E+004
 4.8066620E+002, 0.0000000E+000, 2.4392852E-009, 0.0000000E+000,-5.3904771E-009, 0.0000000E+000,-1.1894793E-009, 0.0000000E+000,-4.1918687E-009,-4.1406711E-009, 0.0000000E+000, 0.0000000E+000, 4.9841187E+004
 4.8121960E+002, 0.0000000E+000, 2.7831138E-009, 0.0000000E+000,-5.6924499E-009, 0.0000000E+000,-1.1724085E-009, 0.0000000E+000,-4.1308254E-009,-4.0817445E-009, 0.0000000E+000, 0.0000000E+000, 4.9841187E+004
 4.8185205E+002, 0.0000000E+000, 3.1281742E-009, 0.0000000E+000,-5.9924255E-009, 0.0000000E+000,-1.1544966E-009, 0.0000000E+000,-4.0691287E-009,-4.0187479E-009, 0.0000000E+000, 0.0000000E+000, 4.9841187E+004
 4.8240546E+002, 0.0000000E+000, 3.4674359E-009, 0.0000000E+000,-6.2770283E-009, 0.0000000E+000,-1.1326887E-009, 0.0000000E+000,-3.9942167E-009,-3.9422811E-009, 0.0000000E+000, 0.0000000E+000, 4.9841187E+004
 4.8303790E+002, 0.0000000E+000, 3.7933576E-009, 0.0000000E+000,-6.5381741E-009, 0.0000000E+000,-1.1063286E-009, 0.0000000E+000,-3.9015570E-009,-3.8511450E-009, 0.0000000E+000, 0.0000000E+000, 4.9841187E+004
 4.8367038E+002, 0.0000000E+000, 4.1351797E-009, 0.0000000E+000,-6.7992819E-009, 0.0000000E+000,-1.0737742E-009, 0.0000000E+000,-3.7878333E-009,-3.7378764E-009, 0.0000000E+000, 0.0000000E+000, 4.9841187E+004
 4.8422375E+002, 0.0000000E+000, 4.4431229E-009, 0.0000000E+000,-7.0265240E-009, 0.0000000E+000,-1.0410316E-009, 0.0000000E+000,-3.6721109E-009,-3.6244327E-009, 0.0000000E+000, 0.0000000E+000, 4.9841187E+004
 4.8485623E+002, 0.0000000E+000, 4.7470416E-009, 0.0000000E+000,-7.2460868E-009, 0.0000000E+000,-1.0072657E-009, 0.0000000E+000,-3.5541855E-009,-3.5063109E-009, 0.0000000E+000, 0.0000000E+000, 4.9841187E+004
 4.8540961E+002, 0.0000000E+000, 5.0409310E-009, 0.0000000E+000,-7.4543845E-009, 0.0000000E+000,-9.7297146E-010, 0.0000000E+000,-3.4341972E-009,-3.3864249E-009, 0.0000000E+000, 0.0000000E+000, 4.9841187E+004
 4.8604208E+002, 0.0000000E+000, 5.3190546E-009, 0.0000000E+000,-7.6467303E-009, 0.0000000E+000,-9.3819786E-010, 0.0000000E+000,-3.3111585E-009,-3.2658735E-009, 0.0000000E+000, 0.0000000E+000, 4.9841187E+004
 4.8667453E+002, 0.0000000E+000, 5.6074884E-009, 0.0000000E+000,-7.8453218E-009, 0.0000000E+000,-9.0200144E-010, 0.0000000E+000,-3.1832943E-009,-3.1398349E-009, 0.0000000E+000, 0.0000000E+000, 4.9841186E+004
 4.8722794E+002, 0.0000000E+000, 5.8657493E-009, 0.0000000E+000,-8.0259463E-009, 0.0000000E+000,-8.7056379E-010, 0.0000000E+000,-3.0713665E-009,-3.0307608E-009, 0.0000000E+000, 0.0000000E+000, 4.9841186E+004
 4.8786038E+002, 0.0000000E+000, 6.1199214E-009, 0.0000000E+000,-8.2093675E-009, 0.0000000E+000,-8.4224428E-010, 0.0000000E+000,-2.9714679E-009,-2.9316904E-009, 0.0000000E+000, 0.0000000E+000, 4.9841186E+004
 4.8841379E+002, 0.0000000E+000, 6.3664030E-009, 0.0000000E+000,-8.3980762E-009, 0.0000000E+000,-8.1913980E-010, 0.0000000E+000,-2.8890981E-009,-2.8508130E-009, 0.0000000E+000, 0.0000000E+000, 4.9841186E+004
 4.8904623E+002, 0.0000000E+000, 6.6024346E-009, 0.0000000E+000,-8.5933786E-009, 0.0000000E+000,-8.0264340E-010, 0.0000000E+000,-2.8292254E-009,-2.7935874E-009, 0.0000000E+000, 0.0000000E+000, 4.9841186E+004
 4.8967868E+002, 0.0000000E+000, 6.8523179E-009, 0.0000000E+000,-8.8092598E-009, 0.0000000E+000,-7.8899117E-010, 0.0000000E+000,-2.7806032E-009,-2.7459330E-009, 0.0000000E+000, 0.0000000E+000, 4.9841186E+004
 4.9023209E+002, 0.0000000E+000, 7.0809260E-009, 0.0000000E+000,-9.0075760E-009, 0.0000000E+000,-7.7665112E-010, 0.0000000E+000,-2.7368527E-009,-2.7033010E-009, 0.0000000E+000, 0.0000000E+000, 4.9841186E+004
 4.9086456E+002, 0.0000000E+000, 7.3099759E-009, 0.0000000E+000,-9.2031006E-009, 0.0000000E+000,-7.6328856E-010, 0.0000000E+000,-2.6904984E-009,-2.6564132E-009, 0.0000000E+000, 0.0000000E+000, 4.9841186E+004
 4.9141794E+002, 0.0000000E+000, 7.5354213E-009, 0.0000000E+000,-9.3938447E-009, 0.0000000E+000,-7.4945209E-010, 0.0000000E+000,-2.6422472E-009,-2.6078755E-009, 0.0000000E+000, 0.0000000E+000, 4.9841186E+004
 4.9205042E+002, 0.0000000E+000, 7.7529652E-009, 0.0000000E+000,-9.5811318E-009, 0.0000000E+000,-7.3714967E-010, 0.0000000E+000,-2.5977896E-009,-2.5653163E-009, 0.0000000E+000, 0.0000000E+000, 4.9841186E+004
 4.9260379E+002, 0.0000000E+000, 7.9679711E-009, 0.0000000E+000,-9.7749148E-009, 0.0000000E+000,-7.2854842E-010, 0.0000000E+000,-2.5663230E-009,-2.5354921E-009, 0.0000000E+000, 0.0000000E+000, 4.9841186E+004
 4.9323627E+002, 0.0000000E+000, 8.1849343E-009, 0.0000000E+000,-9.9746956E-009, 0.0000000E+000,-7.2176807E-010, 0.0000000E+000,-2.5428062E-009,-2.5115293E-009, 0.0000000E+000, 0.0000000E+000, 4.9841186E+004
 4.9386871E+002, 0.0000000E+000, 8.4121459E-009, 0.0000000E+000,-1.0179917E-008, 0.0000000E+000,-7.1292326E-010, 0.0000000E+000,-2.5121432E-009,-2.4806949E-009, 0.0000000E+000, 0.0000000E+000, 4.9841186E+004
 4.9442212E+002, 0.0000000E+000, 8.6245932E-009, 0.0000000E+000,-1.0366751E-008, 0.0000000E+000,-7.0273099E-010, 0.0000000E+000,-2.4770323E-009,-2.4448888E-009, 0.0000000E+000, 0.0000000E+000, 4.9841185E+004
 4.9505457E+002, 0.0000000E+000, 8.8304433E-009, 0.0000000E+000,-1.0545338E-008, 0.0000000E+000,-6.9164749E-010, 0.0000000E+000,-2.4376653E-009,-2.4065426E-009, 0.0000000E+000, 0.0000000E+000, 4.9841185E+004
 4.9560797E+002, 0.0000000E+000, 9.0333142E-009, 0.0000000E+000,-1.0720637E-008, 0.0000000E+000,-6.8043926E-010, 0.0000000E+000,-2.3978456E-009,-2.3677617E-009, 0.0000000E+000, 0.0000000E+000, 4.9841185E+004
 4.9624042E+002, 0.0000000E+000, 9.2370291E-009, 0.0000000E+000,-1.0895442E-008, 0.0000000E+000,-6.6893189E-010, 0.0000000E+000,-2.3578268E-009,-2.3273450E-009, 0.0000000E+000, 0.0000000E+000, 4.9841185E+004
 4.9687286E+002, 0.0000000E+000, 9.4486792E-009, 0.0000000E+000,-1.1075218E-008, 0.0000000E+000,-6.5609894E-010, 0.0000000E+000,-2.3127609E-009,-2.2826382E-009, 0.0000000E+000, 0.0000000E+000, 4.9841185E+004
 4.9742627E+002, 0.0000000E+000, 9.6454686E-009, 0.0000000E+000,-1.1242108E-008, 0.0000000E+000,-6.4416568E-010, 0.0000000E+000,-2.2709786E-009,-2.2408052E-009, 0.0000000E+000, 0.0000000E+000, 4.9841185E+004
 4.9805875E+002, 0.0000000E+000, 9.8354061E-009, 0.0000000E+000,-1.1404444E-008, 0.0000000E+000,-6.3295318E-010, 0.0000000E+000,-2.2309223E-009,-2.2019911E-009, 0.0000000E+000, 0.0000000E+000, 4.9841185E+004
 4.9861212E+002, 0.0000000E+000, 1.0022467E-008, 0.0000000E+000,-1.1567627E-008, 0.0000000E+000,-6.2322575E-010, 0.0000000E+000,-2.1958384E-009,-2.1683859E-009, 0.0000000E+000, 0.0000000E+000, 4.9841185E+004
 4.9924460E+002, 0.0000000E+000, 1.0210748E-008, 0.0000000E+000,-1.1742456E-008, 0.0000000E+000,-6.1793134E-010, 0.0000000E+000,-2.1760778E-009,-2.1496393E-009, 0.0000000E+000, 0.0000000E+000, 4.9841185E+004
 4.9987704E+002, 0.0000000E+000, 1.0409280E-008, 0.0000000E+000,-1.1945832E-008, 0.0000000E+000,-6.1993666E-010, 0.0000000E+000,-2.1815293E-009,-2.1564883E-009, 0.0000000E+000, 0.0000000E+000, 4.9841185E+004
 5.0043045E+002, 0.0000000E+000, 1.0598809E-008, 0.0000000E+000,-1.2154312E-008, 0.0000000E+000,-6.2773034E-010, 0.0000000E+000,-2.2081788E-009,-2.1832335E-009, 0.0000000E+000, 0.0000000E+000, 4.9841185E+004
 5.0106290E+002, 0.0000000E+000, 1.0787573E-008, 0.0000000E+000,-1.2368328E-008, 0.0000000E+000,-6.3783211E-010, 0.0000000E+000,-2.2433159E-009,-2.2185871E-009, 0.0000000E+000, 0.0000000E+000, 4.9841185E+004
 5.0161630E+002, 0.0000000E+000, 1.0979206E-008, 0.0000000E+000,-1.2584872E-008, 0.0000000E+000,-6.4777820E-010, 0.0000000E+000,-2.2780111E-009,-2.2534445E-009, 0.0000000E+000, 0.0000000E+000, 4.9841185E+004
 5.0224875E+002, 0.0000000E+000, 1.1177440E-008, 0.0000000E+000,-1.2807723E-008, 0.0000000E+000,-6.5780606E-010, 0.0000000E+000,-2.3135305E-009,-2.2880890E-009, 0.0000000E+000, 0.0000000E+000, 4.9841185E+004
 5.0280215E+002, 0.0000000E+000, 1.1378904E-008, 0.0000000E+000,-1.3037845E-008, 0.0000000E+000,-6.6947939E-010, 0.0000000E+000,-2.3544960E-009,-2.3284206E-009, 0.0000000E+000, 0.0000000E+000, 4.9841185E+004
 5.0343460E+002, 0.0000000E+000, 1.1580368E-008, 0.0000000E+000,-1.3273984E-008, 0.0000000E+000,-6.8336533E-010, 0.0000000E+000,-2.4025065E-009,-2.3769809E-009, 0.0000000E+000, 0.0000000E+000, 4.9841184E+004
 5.0406705E+002, 0.0000000E+000, 1.1802183E-008, 0.0000000E+000,-1.3540190E-008, 0.0000000E+000,-7.0127790E-010, 0.0000000E+000,-2.4647675E-009,-2.4392848E-009, 0.0000000E+000, 0.0000000E+000, 4.9841184E+004
 5.0462045E+002, 0.0000000E+000, 1.2013567E-008, 0.0000000E+000,-1.3802118E-008, 0.0000000E+000,-7.2155865E-010, 0.0000000E+000,-2.5350208E-009,-2.5101099E-009, 0.0000000E+000, 0.0000000E+000, 4.9841184E+004
 5.0525290E+002, 0.0000000E+000, 1.2235303E-008, 0.0000000E+000,-1.4080017E-008, 0.0000000E+000,-7.4433230E-010, 0.0000000E+000,-2.6153647E-009,-2.5890471E-009, 0.0000000E+000, 0.0000000E+000, 4.9841184E+004
 5.0580630E+002, 0.0000000E+000, 1.2463332E-008, 0.0000000E+000,-1.4357367E-008, 0.0000000E+000,-7.6431469E-010, 0.0000000E+000,-2.6872559E-009,-2.6583489E-009, 0.0000000E+000, 0.0000000E+000, 4.9841184E+004
 5.0643878E+002, 0.0000000E+000, 1.2692129E-008, 0.0000000E+000,-1.4623489E-008, 0.0000000E+000,-7.7920922E-010, 0.0000000E+000,-2.7403942E-009,-2.7105693E-009, 0.0000000E+000, 0.0000000E+000, 4.9841184E+004
 5.0707123E+002, 0.0000000E+000, 1.2942271E-008, 0.0000000E+000,-1.4900851E-008, 0.0000000E+000,-7.9015727E-010, 0.0000000E+000,-2.7799985E-009,-2.7487373E-009, 0.0000000E+000, 0.0000000E+000, 4.9841184E+004
 5.0762463E+002, 0.0000000E+000, 1.3176881E-008, 0.0000000E+000,-1.5150900E-008, 0.0000000E+000,-7.9623208E-010, 0.0000000E+000,-2.8018414E-009,-2.7702513E-009, 0.0000000E+000, 0.0000000E+000, 4.9841184E+004
 5.0825708E+002, 0.0000000E+000, 1.3417139E-008, 0.0000000E+000,-1.5398499E-008, 0.0000000E+000,-7.9929326E-010, 0.0000000E+000,-2.8136034E-009,-2.7806534E-009, 0.0000000E+000, 0.0000000E+000, 4.9841184E+004
 5.0881049E+002, 0.0000000E+000, 1.3657847E-008, 0.0000000E+000,-1.5640989E-008, 0.0000000E+000,-8.0011019E-010, 0.0000000E+000,-2.8173751E-009,-2.7832520E-009, 0.0000000E+000, 0.0000000E+000, 4.9841184E+004
 5.0944293E+002, 0.0000000E+000, 1.3893929E-008, 0.0000000E+000,-1.5878299E-008, 0.0000000E+000,-8.0046012E-010, 0.0000000E+000,-2.8179370E-009,-2.7848301E-009, 0.0000000E+000, 0.0000000E+000, 4.9841184E+004
 5.1007538E+002, 0.0000000E+000, 1.4148240E-008, 0.0000000E+000,-1.6141877E-008, 0.0000000E+000,-8.0418590E-010, 0.0000000E+000,-2.8299577E-009,-2.7978221E-009, 0.0000000E+000, 0.0000000E+000, 4.9841184E+004
 5.1062878E+002, 0.0000000E+000, 1.4385912E-008, 0.0000000E+000,-1.6401434E-008, 0.0000000E+000,-8.1291355E-010, 0.0000000E+000,-2.8592025E-009,-2.8284349E-009, 0.0000000E+000, 0.0000000E+000, 4.9841184E+004
 5.1126123E+002, 0.0000000E+000, 1.4631096E-008, 0.0000000E+000,-1.6676678E-008, 0.0000000E+000,-8.2515279E-010, 0.0000000E+000,-2.9020682E-009,-2.8707340E-009, 0.0000000E+000, 0.0000000E+000, 4.9841183E+004
 5.1181464E+002, 0.0000000E+000, 1.4879849E-008, 0.0000000E+000,-1.6959084E-008, 0.0000000E+000,-8.3884963E-010, 0.0000000E+000,-2.9506608E-009,-2.9180854E-009, 0.0000000E+000, 0.0000000E+000, 4.9841183E+004
 5.1244708E+002, 0.0000000E+000, 1.5127766E-008, 0.0000000E+000,-1.7238026E-008, 0.0000000E+000,-8.5121142E-010, 0.0000000E+000,-2.9944026E-009,-2.9614708E-009, 0.0000000E+000, 0.0000000E+000, 4.9841183E+004
 5.1300049E+002, 0.0000000E+000, 1.5378271E-008, 0.0000000E+000,-1.7507690E-008, 0.0000000E+000,-8.5874496E-010, 0.0000000E+000,-3.0217456E-009,-2.9881637E-009, 0.0000000E+000, 0.0000000E+000, 4.9841183E+004
 5.1363293E+002, 0.0000000E+000, 1.5634996E-008, 0.0000000E+000,-1.7768479E-008, 0.0000000E+000,-8.6048783E-010, 0.0000000E+000,-3.0296017E-009,-2.9939704E-009, 0.0000000E+000, 0.0000000E+000, 4.9841183E+004
 5.1426538E+002, 0.0000000E+000, 1.5906064E-008, 0.0000000E+000,-1.8033626E-008, 0.0000000E+000,-8.5806590E-010, 0.0000000E+000,-3.0218119E-009,-2.9856280E-009, 0.0000000E+000, 0.0000000E+000, 4.9841183E+004
 5.1481879E+002, 0.0000000E+000, 1.6161579E-008, 0.0000000E+000,-1.8280059E-008, 0.0000000E+000,-8.5452591E-010, 0.0000000E+000,-3.0096900E-009,-2.9730060E-009, 0.0000000E+000, 0.0000000E+000, 4.9841183E+004
 5.1545123E+002, 0.0000000E+000, 1.6411708E-008, 0.0000000E+000,-1.8526212E-008, 0.0000000E+000,-8.5279599E-010, 0.0000000E+000,-3.0027487E-009,-2.9672998E-009, 0.0000000E+000, 0.0000000E+000, 4.9841183E+004
 5.1600464E+002, 0.0000000E+000, 1.6661509E-008, 0.0000000E+000,-1.8774146E-008, 0.0000000E+000,-8.5187108E-010, 0.0000000E+000,-2.9987960E-009,-2.9645086E-009, 0.0000000E+000, 0.0000000E+000, 4.9841183E+004
 5.1663708E+002, 0.0000000E+000, 1.6915935E-008, 0.0000000E+000,-1.9026638E-008, 0.0000000E+000,-8.5124848E-010, 0.0000000E+000,-2.9971611E-009,-2.9619510E-009, 0.0000000E+000, 0.0000000E+000, 4.9841183E+004
 5.1726959E+002, 0.0000000E+000, 1.7184723E-008, 0.0000000E+000,-1.9292809E-008, 0.0000000E+000,-8.5019511E-010, 0.0000000E+000,-2.9936086E-009,-2.9582816E-009, 0.0000000E+000, 0.0000000E+000, 4.9841183E+004
 5.1782294E+002, 0.0000000E+000, 1.7438944E-008, 0.0000000E+000,-1.9541714E-008, 0.0000000E+000,-8.4820084E-010, 0.0000000E+000,-2.9873967E-009,-2.9509712E-009, 0.0000000E+000, 0.0000000E+000, 4.9841183E+004
 5.1845544E+002, 0.0000000E+000, 1.7687726E-008, 0.0000000E+000,-1.9780386E-008, 0.0000000E+000,-8.4396928E-010, 0.0000000E+000,-2.9726610E-009,-2.9366292E-009, 0.0000000E+000, 0.0000000E+000, 4.9841182E+004
 5.1900885E+002, 0.0000000E+000, 1.7935265E-008, 0.0000000E+000,-2.0010109E-008, 0.0000000E+000,-8.3663024E-010, 0.0000000E+000,-2.9470734E-009,-2.9114743E-009, 0.0000000E+000, 0.0000000E+000, 4.9841182E+004
 5.1964130E+002, 0.0000000E+000, 1.8185030E-008, 0.0000000E+000,-2.0233495E-008, 0.0000000E+000,-8.2612699E-010, 0.0000000E+000,-2.9112903E-009,-2.8745925E-009, 0.0000000E+000, 0.0000000E+000, 4.9841182E+004
 5.2027374E+002, 0.0000000E+000, 1.8445512E-008, 0.0000000E+000,-2.0458124E-008, 0.0000000E+000,-8.1166394E-010, 0.0000000E+000,-2.8610429E-009,-2.8242756E-009, 0.0000000E+000, 0.0000000E+000, 4.9841182E+004
 5.2082715E+002, 0.0000000E+000, 1.8687961E-008, 0.0000000E+000,-2.0661492E-008, 0.0000000E+000,-7.9604912E-010, 0.0000000E+000,-2.8068878E-009,-2.7695807E-009, 0.0000000E+000, 0.0000000E+000, 4.9841182E+004
 5.2145959E+002, 0.0000000E+000, 1.8921454E-008, 0.0000000E+000,-2.0853665E-008, 0.0000000E+000,-7.7925642E-010, 0.0000000E+000,-2.7475300E-009,-2.7114674E-009, 0.0000000E+000, 0.0000000E+000, 4.9841182E+004
 5.2201300E+002, 0.0000000E+000, 1.9150627E-008, 0.0000000E+000,-2.1038551E-008, 0.0000000E+000,-7.6128252E-010, 0.0000000E+000,-2.6841016E-009,-2.6492062E-009, 0.0000000E+000, 0.0000000E+000, 4.9841182E+004
 5.2264545E+002, 0.0000000E+000, 1.9378884E-008, 0.0000000E+000,-2.1218869E-008, 0.0000000E+000,-7.4208440E-010, 0.0000000E+000,-2.6171406E-009,-2.5820695E-009, 0.0000000E+000, 0.0000000E+000, 4.9841182E+004
 5.2327789E+002, 0.0000000E+000, 1.9614418E-008, 0.0000000E+000,-2.1405417E-008, 0.0000000E+000,-7.2235315E-010, 0.0000000E+000,-2.5472758E-009,-2.5133529E-009, 0.0000000E+000, 0.0000000E+000, 4.9841182E+004
 5.2383130E+002, 0.0000000E+000, 1.9832443E-008, 0.0000000E+000,-2.1582057E-008, 0.0000000E+000,-7.0582923E-010, 0.0000000E+000,-2.4891073E-009,-2.4554432E-009, 0.0000000E+000, 0.0000000E+000, 4.9841182E+004
 5.2446375E+002, 0.0000000E+000, 2.0042253E-008, 0.0000000E+000,-2.1755302E-008, 0.0000000E+000,-6.9098585E-010, 0.0000000E+000,-2.4360749E-009,-2.4040350E-009, 0.0000000E+000, 0.0000000E+000, 4.9841182E+004
 5.2501715E+002, 0.0000000E+000, 2.0248532E-008, 0.0000000E+000,-2.1927199E-008, 0.0000000E+000,-6.7703141E-010, 0.0000000E+000,-2.3864328E-009,-2.3556992E-009, 0.0000000E+000, 0.0000000E+000, 4.9841182E+004
 5.2564960E+002, 0.0000000E+000, 2.0454926E-008, 0.0000000E+000,-2.2099299E-008, 0.0000000E+000,-6.6333485E-010, 0.0000000E+000,-2.3385520E-009,-2.3077081E-009, 0.0000000E+000, 0.0000000E+000, 4.9841182E+004
 5.2620300E+002, 0.0000000E+000, 2.0657756E-008, 0.0000000E+000,-2.2269496E-008, 0.0000000E+000,-6.5031681E-010, 0.0000000E+000,-2.2928942E-009,-2.2620561E-009, 0.0000000E+000, 0.0000000E+000, 4.9841181E+004
 5.2683545E+002, 0.0000000E+000, 2.0853877E-008, 0.0000000E+000,-2.2437921E-008, 0.0000000E+000,-6.3906372E-010, 0.0000000E+000,-2.2523730E-009,-2.2231074E-009, 0.0000000E+000, 0.0000000E+000, 4.9841181E+004
 5.2746790E+002, 0.0000000E+000, 2.1062365E-008, 0.0000000E+000,-2.2621152E-008, 0.0000000E+000,-6.2891303E-010, 0.0000000E+000,-2.2162765E-009,-2.1877004E-009, 0.0000000E+000, 0.0000000E+000, 4.9841181E+004
 5.2802130E+002, 0.0000000E+000, 2.1253810E-008, 0.0000000E+000,-2.2792851E-008, 0.0000000E+000,-6.2084271E-010, 0.0000000E+000,-2.1870843E-009,-2.1598841E-009, 0.0000000E+000, 0.0000000E+000, 4.9841181E+004
 5.2865375E+002, 0.0000000E+000, 2.1447111E-008, 0.0000000E+000,-2.2969187E-008, 0.0000000E+000,-6.1415946E-010, 0.0000000E+000,-2.1636804E-009,-2.1362356E-009, 0.0000000E+000, 0.0000000E+000, 4.9841181E+004
 5.2920715E+002, 0.0000000E+000, 2.1639098E-008, 0.0000000E+000,-2.3148189E-008, 0.0000000E+000,-6.0908800E-010, 0.0000000E+000,-2.1459005E-009,-2.1181790E-009, 0.0000000E+000, 0.0000000E+000, 4.9841181E+004
 5.2983960E+002, 0.0000000E+000, 2.1826694E-008, 0.0000000E+000,-2.3325040E-008, 0.0000000E+000,-6.0465493E-010, 0.0000000E+000,-2.1298953E-009,-2.1030008E-009, 0.0000000E+000, 0.0000000E+000, 4.9841181E+004
 5.3047211E+002, 0.0000000E+000, 2.2027610E-008, 0.0000000E+000,-2.3512457E-008, 0.0000000E+000,-5.9922976E-010, 0.0000000E+000,-2.1109834E-009,-2.0840768E-009, 0.0000000E+000, 0.0000000E+000, 4.9841181E+004
 5.3102545E+002, 0.0000000E+000, 2.2212975E-008, 0.0000000E+000,-2.3683778E-008, 0.0000000E+000,-5.9346539E-010, 0.0000000E+000,-2.0903536E-009,-2.0642688E-009, 0.0000000E+000, 0.0000000E+000, 4.9841181E+004
 5.3165796E+002, 0.0000000E+000, 2.2400665E-008, 0.0000000E+000,-2.3856800E-008, 0.0000000E+000,-5.8771926E-010, 0.0000000E+000,-2.0704643E-009,-2.0438543E-009, 0.0000000E+000, 0.0000000E+000, 4.9841181E+004
 5.3221130E+002, 0.0000000E+000, 2.2587183E-008, 0.0000000E+000,-2.4030084E-008, 0.0000000E+000,-5.8252347E-010, 0.0000000E+000,-2.0524903E-009,-2.0254251E-009, 0.0000000E+000, 0.0000000E+000, 4.9841181E+004
 5.3284381E+002, 0.0000000E+000, 2.2769069E-008, 0.0000000E+000,-2.4202172E-008, 0.0000000E+000,-5.7846584E-010, 0.0000000E+000,-2.0373631E-009,-2.0115689E-009, 0.0000000E+000, 0.0000000E+000, 4.9841181E+004
