Time Step,Iteration,Total,Mesh,I,J,K,Velocity Error,Mesh,I,J,K,Pressure Error
    113,      1,    248,      3,      1,      0,      1,  0.12133242E-03,      5,     13,     13,      2,  0.33318553E+04
    114,      1,    249,      3,      1,      0,      1,  0.24030589E-03,      5,     13,     13,      2,  0.32580105E+04
    114,      1,    250,      3,      1,      0,      1,  0.12382535E-03,      5,     13,     13,      2,  0.33104107E+04
    115,      1,    251,      1,      1,     17,      1,  0.24460746E-03,      5,     13,     13,      2,  0.32163241E+04
    115,      1,    252,      1,      1,     17,      1,  0.12597639E-03,      5,     13,     13,      2,  0.32604899E+04
    116,      1,    253,      3,      1,      0,      1,  0.23853053E-03,      5,     13,     13,      2,  0.29588758E+04
    116,      1,    254,      1,      1,     17,      1,  0.12268894E-03,      5,     13,     13,      2,  0.29886935E+04
    117,      1,    255,      3,      1,      0,      1,  0.23899991E-03,      5,     13,     13,      2,  0.28310000E+04
    117,      1,    256,      3,      1,      0,      1,  0.12279436E-03,      5,     13,     13,      2,  0.28518623E+04
    118,      1,    257,      3,      1,      0,      1,  0.24308255E-03,      5,     13,     13,      2,  0.27770422E+04
