s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 2.9489098E-001, 5.2368023E-002, 2.7755576E-017, 1.0000000E+000, 7.3094768E+002, 1.3100000E+002, 9.8485028E-009, 7.9672538E-001
 2.9703283E-001, 5.2289116E-002, 2.7755576E-017, 1.0000000E+000, 7.3630037E+002, 1.3150000E+002, 8.9622552E-009, 7.9670586E-001
 2.9810375E-001, 5.2229696E-002, 2.7755576E-017, 1.0000000E+000, 7.4044936E+002, 1.3200000E+002, 8.0185123E-009, 7.9668558E-001
 3.0024559E-001, 5.2170038E-002, 2.7755576E-017, 1.0000000E+000, 7.4457805E+002, 1.3200000E+002, 8.1113005E-009, 7.9668298E-001
 3.0238744E-001, 5.2090179E-002, 2.7755576E-017, 1.0000000E+000, 7.4991215E+002, 1.3200000E+002, 8.2352404E-009, 7.9667947E-001
 3.0452928E-001, 5.2009947E-002, 2.7755576E-017, 1.0000000E+000, 7.5524055E+002, 1.3200000E+002, 8.3594548E-009, 7.9667591E-001
 3.0667113E-001, 5.1929346E-002, 2.7755576E-017, 1.0000000E+000, 7.6056572E+002, 1.3200000E+002, 8.4839494E-009, 7.9667230E-001
 3.0881297E-001, 5.1848379E-002, 2.7755576E-017, 1.0000000E+000, 7.6589656E+002, 1.3200000E+002, 8.6087273E-009, 7.9666865E-001
 3.1095481E-001, 5.1767053E-002, 2.7755576E-017, 1.0000000E+000, 7.7124107E+002, 1.3200000E+002, 8.7337870E-009, 7.9666495E-001
 3.1202573E-001, 5.1705834E-002, 2.7755576E-017, 1.0000000E+000, 7.7536293E+002, 1.3200000E+002, 8.8277562E-009, 7.9666215E-001
 3.1416758E-001, 5.1644395E-002, 2.7755576E-017, 1.0000000E+000, 7.7952693E+002, 1.3200000E+002, 8.9218944E-009, 7.9665933E-001
 3.1630942E-001, 5.1562185E-002, 2.7755576E-017, 1.0000000E+000, 7.8490367E+002, 1.3200000E+002, 9.0476309E-009, 7.9665553E-001
 3.1834322E-001, 5.1530605E-002, 2.7755576E-017, 1.0000000E+000, 7.9072120E+002, 1.3200000E+002, 9.1858834E-009, 7.9665156E-001
 3.2026896E-001, 5.1408662E-002, 2.7755576E-017, 1.0000000E+000, 7.9674071E+002, 1.3200000E+002, 9.3270542E-009, 7.9664702E-001
 3.2219471E-001, 5.1332646E-002, 2.7755576E-017, 1.0000000E+000, 8.0204747E+002, 1.3200000E+002, 9.4511909E-009, 7.9664293E-001
 3.2412046E-001, 5.1256365E-002, 2.7755576E-017, 1.0000000E+000, 8.0739757E+002, 1.3200000E+002, 9.5751273E-009, 7.9663873E-001
 3.2604621E-001, 5.1179825E-002, 2.7755576E-017, 1.0000000E+000, 8.1270042E+002, 1.3200000E+002, 9.6988442E-009, 7.9663440E-001
 3.2893483E-001, 5.1083769E-002, 2.7755576E-017, 1.0000000E+000, 8.1919219E+002, 1.3200000E+002, 9.8531530E-009, 7.9662879E-001
 3.3086057E-001, 5.0987328E-002, 2.7755576E-017, 1.0000000E+000, 8.2575938E+002, 1.3250000E+002, 9.2368418E-009, 7.9680501E-001
 3.3278632E-001, 5.0909859E-002, 2.7755576E-017, 1.0000000E+000, 8.3106880E+002, 1.3300000E+002, 8.5709752E-009, 7.9697922E-001
 3.3471207E-001, 5.0832099E-002, 2.7755576E-017, 1.0000000E+000, 8.3641716E+002, 1.3300000E+002, 8.6690014E-009, 7.9697035E-001
 3.3663782E-001, 5.0754046E-002, 2.7755576E-017, 1.0000000E+000, 8.4174626E+002, 1.3300000E+002, 8.7668156E-009, 7.9696145E-001
 3.3856356E-001, 5.0675701E-002, 2.7755576E-017, 1.0000000E+000, 8.4706120E+002, 1.3300000E+002, 8.8644085E-009, 7.9695249E-001
