s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 2.4400000E-001, 3.0276459E-001, 3.5085437E-001, 4.0774985E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2486826E-001, 7.7919889E-009
 2.4600000E-001, 3.0342527E-001, 3.5166598E-001, 4.0783142E-001, 1.1102230E-016, 1.0000000E+000, 3.9000000E+001, 5.2295374E-001, 3.5945340E-009
 2.4800000E-001, 3.0408555E-001, 3.5247837E-001, 4.0791244E-001, 5.5511151E-017, 1.0000000E+000, 3.9000000E+001, 5.2337811E-001, 3.7589653E-009
 2.5000000E-001, 3.0474538E-001, 3.5329151E-001, 4.0799343E-001, 1.1102230E-016, 1.0000000E+000, 3.9000000E+001, 5.2373000E-001, 3.9076604E-009
 2.5200000E-001, 3.0419527E-001, 3.5271135E-001,-3.2437690E-001, 1.1102230E-016, 1.0000000E+000, 4.0000000E+001, 5.3611181E-001, 6.8465309E-009
 2.5400000E-001, 3.0364472E-001, 3.5213195E-001,-3.2454366E-001, 0.0000000E+000, 1.0000000E+000, 3.8000000E+001, 5.2713612E-001, 8.9944460E-009
 2.5600000E-001, 3.0309365E-001, 3.5155332E-001,-3.2472383E-001, 2.2204460E-016, 1.0000000E+000, 3.8000000E+001, 5.2731115E-001, 9.1120877E-009
 2.5800000E-001, 3.0254199E-001, 3.5097543E-001,-3.2490336E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2750761E-001, 9.2360553E-009
 2.6000000E-001, 3.0198967E-001, 3.5039826E-001,-3.2508191E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2771569E-001, 9.3614838E-009
 2.6200000E-001, 3.0143662E-001, 3.4982179E-001,-3.2525916E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2792086E-001, 9.4805162E-009
 2.6400000E-001, 3.0088279E-001, 3.4924599E-001,-3.2543480E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2810584E-001, 9.5834583E-009
 2.6600000E-001, 3.0032810E-001, 3.4867084E-001,-3.2560858E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2825296E-001, 9.6603268E-009
 2.6800000E-001, 2.9977252E-001, 3.4809628E-001,-3.2578026E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2834614E-001, 9.7022650E-009
 2.7000000E-001, 2.9921599E-001, 3.4752228E-001,-3.2594962E-001, 2.2204460E-016, 1.0000000E+000, 3.8000000E+001, 5.2837202E-001, 9.7024928E-009
 2.7200000E-001, 2.9865848E-001, 3.4694880E-001,-3.2611648E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2832025E-001, 9.6565354E-009
 2.7400000E-001, 2.9809992E-001, 3.4637578E-001,-3.2628069E-001, 0.0000000E+000, 1.0000000E+000, 3.8000000E+001, 5.2818333E-001, 9.5621680E-009
 2.7600000E-001, 2.9754031E-001, 3.4580316E-001,-3.2644209E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2795603E-001, 9.4189205E-009
 2.7800000E-001, 2.9697959E-001, 3.4523088E-001,-3.2660058E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2763490E-001, 9.2277072E-009
 2.8000000E-001, 2.9641775E-001, 3.4465887E-001,-3.2675607E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2721850E-001, 8.9909068E-009
 2.8200000E-001, 2.9585477E-001, 3.4408706E-001,-3.2690847E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2670719E-001, 8.7121702E-009
 2.8400000E-001, 2.9529062E-001, 3.4351536E-001,-3.2705774E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2610491E-001, 8.3974550E-009
 2.8600000E-001, 2.9472530E-001, 3.4294369E-001,-3.2720385E-001, 0.0000000E+000, 1.0000000E+000, 3.8000000E+001, 5.2541937E-001, 8.0548167E-009
 2.8800000E-001, 2.9415879E-001, 3.4237196E-001,-3.2734677E-001, 2.2204460E-016, 1.0000000E+000, 3.8000000E+001, 5.2466159E-001, 7.6937239E-009
 2.9000000E-001, 2.9359111E-001, 3.4180006E-001,-3.2748651E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2384584E-001, 7.3245500E-009
 2.9200000E-001, 2.9302224E-001, 3.4122789E-001,-3.2762309E-001, 5.5511151E-017, 1.0000000E+000, 3.8000000E+001, 5.2298920E-001, 6.9578789E-009
 2.9400000E-001, 2.9245221E-001, 3.4065534E-001,-3.2775655E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2210782E-001, 6.6023294E-009
 2.9600000E-001, 2.9188102E-001, 3.4008229E-001,-3.2788694E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2111717E-001, 6.2192793E-009
 2.9800000E-001, 2.9130870E-001, 3.3950861E-001,-3.2801433E-001, 1.1102230E-016, 1.0000000E+000, 3.8000000E+001, 5.2011909E-001, 5.8587605E-009
